ID,Headline,Category,Label
1966,Everton 2-2 Leicester City Premier League report: David Nugent and Esteban Cambiasso Fire the foxes in front but Matthew Upson's late own goal level matters,football,2.0
1967,Forget Rosetta: Japan reveals spacecraft that will land on an asteroid and return samples by 2020,sciencetech,3.3333333333333335
1968,Why taking vitamin d is 'pointless': review finds taking supplement does little to prevent chronic disease or early death,health,3.6666666666666665
1969,Greatest gift a mum can give to her daughter: world first as mother's womb is transplanted to daughter so she can give birth,health,3.0
1970,"10 % of us go through winter without ever seeing sunlight during the week, increasing our risk of mental health problems",health,2.6666666666666665
1971,Disabled girl who can't walk or talk is taking the modelling world by storm... and has now been snapped up by Tesco for New advert,femail,3.3333333333333335
1972,"The new green juice? healthy tipples packed with spirulina, spinach and collagen claim to boost your health and beat your wrinkles in one hit",food,3.3333333333333335
1973,"Off-the-pitch luxury! from beachfront resorts, to mountain retreats, the five-star Brazil hotels where the football teams will be staying for The World Cup revealed",travel,2.6666666666666665
1974,How living the good life can drive you insane: Dylan Evans built a community without technology and home comforts in the Scottish Highlands and called it utopia,books,3.6666666666666665
1975,"Underwater bedrooms, a Manhattan hotel on stilts and inflatable pods: are these the world's most extraordinary hotel rooms?",travel,4.0
1976,"Teenager told she can't have £ 16,000 Nhs Op to close a hole in her heart unless she suffers a heart attack or stroke",health,3.0
1977,Couples to have sex in studio for tv show intended to 'reclaim sex from pornography',news,3.6666666666666665
1978,Phillip Hughes' state funeral cancelled after talks with family and Cricket Australia,cricket,1.6666666666666667
1979,Tourists stunned as street performer beatboxes while playing the harmonica in London's Leake Street Graffiti tunnel,travelnews,3.3333333333333335
1980,Sergeant found wearing dead victim's watch several months after he presided over man's murder investigation,news,2.3333333333333335
1981,"Artist creates portraits of Kim Kardashian, Simon Cowell and Duchess of Cambridge out of pancakes... but do they look anything like their real-life counterparts?",food,2.0
1982,Terrified teenagers kidnapped at gunpoint during fake armed raid on church group... to 'teach them about persecution of Christian missionaries',news,3.0
1983,Fifty shades of grey effect turns British bedrooms red hot as women copy scenes from smash-hit 'mummy porn' book,femail,2.6666666666666665
1984,Why did the lion cross the road? chilling moment big cat roams streets in suburban Mumbai caught on camera by police officer,travelnews,4.0
1985,"A&e departments are already straining from winter demand, Nhs boss admits-but he insists the service is strong enough to cope",health,2.0
1986,Brits hit the seas and rivers as temperatures soar to 15c on one of the warmest new year's days on record... but it won't last,news,2.6666666666666665
1987,Is your laundry making you ill? 30 ° c cycles breed bacteria and transfer germs from your underwear to tea towels,health,4.333333333333333
1988,Turning New York's trash to treasure: artists use unwanted furniture to create elaborate home sets on city streets,femail,3.3333333333333335
1989,Arsenal 3-0 Manchester City-Community shield player ratings: Aaron Ramsey picks up where he left off as Manuel Pellegrini's players put in sluggish performance,football,2.0
1990,Transplanting new brain cells into Alzheimer's patients could reverse memory loss,health,2.6666666666666665
1991,The orphaned wombat who helps the zoo keeper out on her morning rounds,news,3.0
1992,"Antarctic began melting 5,000 years earlier than first thought: ice sheet's volatile past reveals an unstable future, claims study",sciencetech,3.0
1993,Mark Zuckerberg reveals Pakistani extremist asked that he be sentenced to death over Facebook's refusal to ban content about Mohammed,news,3.3333333333333335
1994,"Hungover pilot, 47, who flew executive jet from Spain after three-day drinking binge is jailed after he was found to be three times over flying limit for alcohol",news,3.0
1995,Real Madrid 2-1 Sevilla: James Rodriguez and Jese's first-half strikes extend hosts' lead at the top of La Liga to four points,football,2.6666666666666665
1996,"One in six gp surgeries is failing: 1,200 practices could be putting patients at risk, says watchdog",health,3.3333333333333335
1997,Aren't you that bloke off the telly? Michael Pennington is a stalwart of the stage but still goes unrecognised on the bus,books,3.6666666666666665
1998,Rise of the brelfie: breastfeeding selfies are the latest trend for new mums thanks to stars like Miranda Kerr ( but is it just 'naked exhibitionism?' ),femail,4.333333333333333
1999,Fit for a princess! inside the romantic 19th-century fairy-tale castle overlooking the Swiss city made famous by Queen Victoria,travel,3.6666666666666665
2000,Living the life hoping to live the American dream as breeders' cup gets under way,racing,2.3333333333333335
2001,"Forget humans, rodents are the climate villains: squirrels and beavers are contributing to global warming far more than previously thought",sciencetech,3.3333333333333335
2002,Spotting the northern lights tops bucket list of things to see before you die,travel,1.5
2003,The nicest python ( or is he? ) sharp tongued. melancholy. and ( gasp ) just a little vain. Michael Palin's diaries paint a surprising portrait,books,3.6666666666666665
2004,"Plebgate Mp's other jobs pay up to £ 18,000 a day: business is booming for millionaire Andrew Mitchell who also works as consultant for firms offering offshore banking to the super rich",news,3.5
2005,"Madagascar Vanilla, Iranian saffron and slices of black Italian truffle: the ice-cream that costs £ 530 a scoop ( but you get to eat it from a Versace bowl )",food,3.3333333333333335
2006,"The police chief who doesn't have a clue: as shredded corruption files storm grows, met boss tells Mps, 'i don't even know what's missing'",news,3.6666666666666665
2007,Manchester United and Arsenal told it will cost them £ 45 m to sign Cesc Fabregas,football,2.0
2008,"Radamel Falcao is a fantastic buy for man Utd, insists Cristiano Ronaldo",sport,2.6666666666666665
2009,Probiotic drinks 'don't do any good': study finds 'good' bacteria in many products does not even reach the small intestine,health,3.0
2010,"Sky-high plunge pools, a rooftop bar where Cara Delevingne hangs out and bath tubs with a view: inside The James New York",travel,3.0
2011,Toddler who was forced to wear 'concrete trousers' to correct rare leg condition walks for the first time,health,3.0
2012,Britain's 'most spoilt' six-year-old gives her birthday presents ( including crystal-covered Audi ) to charity after watching fundraiser,femail,3.3333333333333335
2013,What's your taser face? photo Series captures amazing reactions as people blast their friends and lovers,femail,4.0
2014,The brilliance of Bergamo: Milan's less-seen neighbour is a glorious treasure trove of art and culture ( and the ice-cream isn't too bad ),travel,3.3333333333333335
2015,Woman dies from blood poisoning after dirty drip stays in her arm for four days 'because the Nhs only works Monday to Friday',health,2.5
2016,"Angel Wings, wearable coat hangers and super-sized lollipop coats: inside the weird and wonderful world of 'subversive fashion'",femail,4.5
2017,Bride and groom who spent four years planning their dream wedding end up side by side in hospital after both suffer food poisoning,health,4.0
2018,Aussie rules: Melbourne ends Vancouver's decade-long reign as best city to live in,travel,2.0
2019,"Hand creams, eye masks and even woolly socks. but whatever you do... don't give cupcakes to cancer patients, says Lucy O'donnell",health,2.0
2020,"1,500 champagne cocktails, Waldorf Salad and filet mignon: what stars feasted on at The Golden Globes ( with vegan, gluten-free and double meat eaters all catered for )",food,3.3333333333333335
2021,"Fernando, Eliqaum Mangala and Bacary Sagna still Manchester City targets despite heavy financial fair play sanctions",football,2.6666666666666665
2022,"From anorexia to bodybuilding champion: woman, 26, says working out saved her from the grip of eating disorder",health,4.0
2023,Journalist-turned-prostitute Samantha X hired as the sex editor of Penthouse... and reveals teachers at her young kids' school say they love reading her tell-all book,news,4.5
2024,An epic odyssey in ravishing Rajasthan and Delightful Delhi: how i eased my passage into India by pretending to be the maharaja,travel,2.5
2025,Police deploy 'bomb robots' as counter-terrorism ploy ahead of G20 summit in Brisbane,news,3.3333333333333335
2026,'Don't adopt Eddie the terrible!' humane society gets honest in cheeky ad for naughty chihuahua in need of a home,femail,2.0
